filename,Di_A,Df_A,Dif_A,density_gcc,unit_cell_volume_A3,SA_A2,SA_m2_cm3,SA_m2_g,AV_A3,AV_fraction,AV_cm3_g,num_channels,num_pockets
DB0-m2_o22_o27_f0_nbo.sym.42_repeat,13.40017,11.22578,13.40017,0.439883,17448.3,3149.8,1805.22,4103.87,8001.78,0.4586,1.04255,1,0
DB0-m2_o22_o27_f0_nbo.sym.98_repeat,15.69871,10.98487,15.69871,0.358964,17455.8,2855.32,1635.74,4556.84,9502.96,0.5444,1.51659,1,0
DB0-m2_o22_o27_f0_pcu.sym.23_repeat,9.56965,7.59113,9.56965,0.887412,1919.33,320.626,1670.51,1882.45,360.835,0.188,0.211852,1,0
DB0-m2_o22_o29_f0_nbo.sym.39_repeat,15.90409,9.19718,15.90409,0.35501,24840.3,4230.37,1703.02,4797.12,13543,0.5452,1.53573,1,0
DB0-m2_o23_o110_f0_fsc_repeat,10.75400,9.55884,10.75400,0.458244,3892.1,837.659,2152.2,4696.63,1463.43,0.376,0.820523,1,0
DB0-m2_o23_o23_f0_nbo.sym.108_repeat,24.69394,16.09523,24.69394,0.245022,15928.5,2179.24,1368.14,5583.76,10923.8,0.6858,2.79894,1,0
DB0-m2_o23_o24_f0_pcu.sym.33_repeat,10.73251,7.00115,10.73251,0.530765,2445.83,561.432,2295.46,4324.82,657.439,0.2688,0.506438,1,0
DB0-m2_o23_o25_f0_nbo.sym.88_repeat,24.83630,14.39721,24.53954,0.21768,15967.6,2326,1456.7,6691.95,10557.8,0.6612,3.03749,1,1
DB0-m2_o23_o25_f0_pcu.sym.74_repeat,12.24590,7.95510,12.14763,0.504869,3649.99,828.726,2270.49,4497.18,1294.29,0.3546,0.70236,1,0
DB0-m2_o23_o25_f0_pcu.sym.98_repeat,11.97040,7.95361,11.84892,0.483021,3643.87,775.865,2129.23,4408.16,1207.58,0.3314,0.686098,1,0
DB0-m2_o23_o26_f0_pcu.sym.113_repeat,9.45114,8.28378,9.45114,0.523274,3977.41,828.008,2081.78,3978.36,1051.63,0.2644,0.50528,1,0
DB0-m2_o23_o26_f0_pcu.sym.33_repeat,13.50820,9.91247,13.50820,0.556046,3995.04,707.605,1771.21,3185.36,1460.59,0.3656,0.657499,1,0
DB0-m2_o23_o27_f0_nbo.sym.53_repeat,24.74031,16.61224,23.88389,0.239701,38668.9,4734.1,1224.27,5107.47,26186.5,0.6772,2.82519,1,0
DB0-m2_o23_o28_f0_pcu.sym.114_repeat,12.28861,8.19350,12.28861,0.412082,5344.77,1220.62,2283.77,5542.03,2018.19,0.3776,0.916322,1,0
DB0-m2_o23_o29_f0_pcu.sym.68_repeat,14.07072,10.09099,14.07072,0.386506,6315.96,1162.58,1840.7,4762.4,3116.29,0.4934,1.27657,1,0
DB0-m2_o23_o29_f0_pcu.sym.90_repeat,14.21609,10.57459,13.87185,0.353201,6301.57,1202.4,1908.1,5402.3,3055,0.4848,1.37259,1,0
DB0-m2_o23_uni_repeat,24.21369,19.82063,23.41807,0.239939,25561.5,3689.16,1443.25,6015.06,16737.7,0.6548,2.72902,1,0
DB0-m2_o24_nou_repeat,13.15704,9.76810,13.11812,0.554194,12162.6,2509.22,2063.05,3722.62,4563.42,0.3752,0.677019,1,0
DB0-m2_o24_o24_f0_nbo.sym.94_repeat,11.73461,6.24137,11.71424,0.754594,9764.52,1650.9,1690.71,2240.56,1968.53,0.2016,0.267163,1,0
DB0-m2_o24_o25_f0_pcu.sym.131_repeat,7.77130,5.14752,7.77130,0.845472,1594.08,296.1,1857.5,2197,205.955,0.1292,0.152814,1,0
DB0-m2_o24_o25_f0_pcu.sym.15_repeat,7.54376,5.10937,7.54376,0.817317,1588.13,261.122,1644.22,2011.72,165.165,0.104,0.127246,1,0
DB0-m2_o24_o26_f0_pcu.sym.106_repeat,8.97135,7.38806,8.97135,0.848499,1741.18,272.013,1562.23,1841.17,281.723,0.1618,0.19069,1,0
DB0-m2_o24_o27_f0_nbo.sym.19_repeat,15.60377,10.86011,15.60377,0.422925,17765.7,2980.2,1677.5,3966.42,9035.65,0.5086,1.20258,1,0
DB0-m2_o24_o28_f0_nbo.sym.120_repeat,15.47650,8.99650,14.29523,0.449966,21195.3,3920.61,1849.75,4110.87,9160.62,0.4322,0.960517,1,0
DB0-m2_o24_o28_f0_nbo.sym.33_repeat,15.59638,7.66559,15.59638,0.528422,21435.4,4244.14,1979.97,3746.94,8917.14,0.416,0.787249,1,0
DB0-m2_o24_o28_f0_nbo.sym.52_repeat,16.04205,9.16229,16.04198,0.362891,21223.2,3528.34,1662.49,4581.25,11286.5,0.5318,1.46545,1,0
DB0-m2_o24_o28_f0_nbo.sym.67_repeat,15.98164,9.10964,15.98164,0.403636,21122.2,3617.17,1712.49,4242.67,10658.3,0.5046,1.25014,1,0
DB0-m2_o24_o28_f0_pcu.sym.67_repeat,6.96192,5.58814,6.88765,0.917245,2339.41,285.195,1219.09,1329.08,219.904,0.094,0.102481,1,0
DB0-m2_o25_frl_repeat,22.42078,15.26564,21.84664,0.208539,24027.1,3397.17,1413.89,6780,16573.9,0.6898,3.30778,1,0
DB0-m2_o25_o25_f0_nbo.sym.72_repeat,24.75350,15.99863,24.75350,0.198697,32108.2,4123.43,1284.23,6463.24,23015.1,0.7168,3.6075,1,0
DB0-m2_o25_o25_f0_pcu.sym.53_repeat,6.63691,5.26271,6.63688,0.749699,7348.77,673.446,916.406,1222.36,368.908,0.0502,0.0669602,2,20
DB0-m2_o25_o26_f0_pcu.sym.27_repeat,13.74107,11.33192,13.72829,0.473339,4019.24,822.649,2046.78,4324.13,1610.11,0.4006,0.846328,1,0
DB0-m2_o25_o26_f0_pcu.sym.78_repeat,11.95355,8.12534,11.95355,0.421156,4013.22,880.202,2193.25,5207.7,1589.24,0.396,0.94027,1,0
DB0-m2_o25_o27_f0_pcu.sym.72_repeat,14.55592,12.01647,14.40315,0.392281,4435.98,843.328,1901.11,4846.3,2114.19,0.4766,1.21495,1,0
DB0-m2_o25_o28_f0_pcu.sym.99_repeat,10.17593,6.79356,9.77061,0.587223,5396.02,1148.06,2127.61,3623.17,1318.79,0.2444,0.416196,1,0
DB0-m2_o25_o29_f0_nbo.sym.130_repeat,26.36557,16.51882,26.36557,0.16986,55709.6,6043.6,1084.84,6386.68,42205.6,0.7576,4.46015,1,0
DB0-m2_o26_o29_f0_pcu.sym.40_repeat,14.15242,12.33452,14.09726,0.356323,7552.11,1371.95,1816.64,5098.3,3730.74,0.494,1.38638,1,0
DB0-m2_o26_o29_f0_pcu.sym.54_repeat,15.47251,11.80413,15.47251,0.333357,7542.18,1352.05,1792.65,5377.57,4042.61,0.536,1.60789,1,0
DB0-m2_o27_o28_f0_pcu.sym.42_repeat,15.55021,14.43762,15.55021,0.320001,8035.46,1416.64,1762.99,5509.32,4237.9,0.5274,1.64812,1,0
DB0-m2_o27_o28_f0_pcu.sym.57_repeat,13.20682,10.73684,13.20682,0.420977,7971.29,1522.19,1909.59,4536.1,3481.86,0.4368,1.03759,1,0
DB0-m2_o27_o28_f0_pcu.sym.64_repeat,16.00922,13.21126,16.00922,0.270683,7976.36,1324.34,1660.33,6133.84,4696.48,0.5888,2.17524,1,0
DB0-m2_o27_o28_f0_pcu.sym.88_repeat,19.45401,14.46203,19.45401,0.266274,7983.53,1072.3,1343.14,5044.19,5114.25,0.6406,2.40579,1,0
DB0-m2_o27_o29_f0_nbo.sym.9_repeat,33.15237,21.03363,31.59662,0.125821,80437.6,5889.85,732.226,5819.58,66554.1,0.8274,6.576,1,0
DB0-m2_o28_o28_f0_pcu.sym.1_repeat,24.19188,17.02087,24.19188,0.217521,23761.3,2947.84,1240.61,5703.38,16452.3,0.6924,3.18314,1,0
DB0-m2_o29_o105_f0_fsc_repeat,9.50216,7.62871,9.04539,0.57469,3166.66,675.745,2133.94,3713.2,977.232,0.3086,0.536985,1,0
DB0-m2_o2_o10_f0_pcu.sym.38_repeat,9.32221,7.24314,9.32221,0.666271,1808.32,411.251,2274.21,3413.34,442.316,0.2446,0.367118,1,0
DB0-m2_o2_o10_f0_pcu.sym.98_repeat,7.49950,5.98459,7.49950,0.745596,1803.2,382.436,2120.88,2844.55,298.97,0.1658,0.222372,1,0
DB0-m2_o2_o12_f0_pcu.sym.23_repeat,9.54854,6.58023,9.54854,0.594077,2274.53,487.556,2143.55,3608.2,612.757,0.2694,0.453477,1,0
DB0-m2_o2_o12_f0_pcu.sym.7_repeat,8.82523,6.01524,8.56809,0.576417,2257.66,540.339,2393.36,4152.14,599.634,0.2656,0.460778,1,0
DB0-m2_o2_o13_f0_pcu.sym.34_repeat,9.66171,6.25650,9.66171,0.708753,2713.17,520.632,1918.91,2707.44,548.604,0.2022,0.28529,1,0
DB0-m2_o2_o13_f0_pcu.sym.78_repeat,9.71034,8.91963,9.71034,0.563881,2673.57,514.703,1925.15,3414.11,821.32,0.3072,0.544796,1,0
DB0-m2_o2_o15_f0_nbo.sym.10_repeat,16.59814,12.13543,16.59814,0.347669,20012.6,3153.73,1575.87,4532.68,11203.1,0.5598,1.61015,1,0
DB0-m2_o2_o15_f0_nbo.sym.60_repeat,11.73706,10.99879,11.73706,0.46833,19536.2,3752.93,1921.01,4101.83,8549.04,0.4376,0.934383,1,0
DB0-m2_o2_o15_f0_pcu.sym.7_repeat,11.35745,7.75881,11.35745,0.623898,2266.92,412.023,1817.55,2913.22,687.329,0.3032,0.485977,1,0
DB0-m2_o2_o16_f0_pcu.sym.25_repeat,10.75352,9.39551,10.75352,0.524674,2683.17,570.697,2126.95,4053.86,897.251,0.3344,0.637348,1,0
DB0-m2_o2_o16_f0_pcu.sym.74_repeat,10.61503,7.32444,10.60667,0.621357,2721.06,498.147,1830.71,2946.3,734.143,0.2698,0.434211,1,0
DB0-m2_o2_o17_f0_pcu.sym.77_repeat,11.97712,9.75232,11.97712,0.527782,3089.51,597.984,1935.53,3667.29,1122.73,0.3634,0.688542,1,0
DB0-m2_o2_o19_f0_nbo.sym.30_repeat,17.78577,9.63221,17.78577,0.359271,21139.5,3546.36,1677.6,4669.46,11174.3,0.5286,1.47131,1,0
DB0-m2_o2_o19_f0_nbo.sym.3_repeat,17.58935,12.33437,17.58935,0.27029,21213.3,3101.57,1462.09,5409.33,13453.5,0.6342,2.34637,1,0
DB0-m2_o2_o20_f0_nbo.sym.47_repeat,24.02555,15.12100,24.02555,0.225502,13258.2,1727.99,1303.34,5779.74,9312.53,0.7024,3.11482,1,0
DB0-m2_o2_o21_f0_pcu.sym.27_repeat,8.71712,7.56538,8.71712,0.598874,2900.57,600.115,2068.95,3454.74,566.192,0.1952,0.325945,1,2
DB0-m2_o2_o22_f0_nbo.sym.49_repeat,16.12525,8.29208,16.11017,0.419905,19226.8,3657.13,1902.1,4529.83,8986.61,0.4674,1.11311,1,0
DB0-m2_o2_o22_f0_nbo.sym.75_repeat,16.24536,12.59773,16.24536,0.336405,19219.2,3303.48,1718.84,5109.46,10597.5,0.5514,1.6391,1,0
DB0-m2_o2_o22_f0_pcu.sym.3_repeat,9.65638,7.55501,9.37265,0.653786,2214.5,392.879,1774.12,2713.61,542.553,0.245,0.374741,1,0
DB0-m2_o2_o23_f0_nbo.sym.148_repeat,22.42374,14.38061,22.42374,0.252258,28632.5,4055.68,1416.46,5615.14,18754.3,0.655,2.59655,1,0
DB0-m2_o2_o23_f0_nbo.sym.41_repeat,21.32081,14.01481,21.32081,0.246802,28512.6,4131.6,1449.05,5871.3,18561.7,0.651,2.63775,1,0
DB0-m2_o2_o23_f0_nbo.sym.66_repeat,20.43659,13.79580,20.40442,0.237401,28578.4,4187.51,1465.27,6172.13,19004.6,0.665,2.80117,1,0
DB0-m2_o2_o24_f0_nbo.sym.44_repeat,16.28460,10.96148,16.28360,0.371661,19323.9,3172.97,1642,4418,10844.6,0.5612,1.50998,1,0
DB0-m2_o2_o26_f0_pcu.sym.29_repeat,12.74758,10.14985,12.74758,0.484413,3571.81,727.355,2036.38,4203.81,1323,0.3704,0.764637,1,0
DB0-m2_o2_o27_f0_nbo.sym.108_repeat,23.75126,13.77395,20.21378,0.257128,34499.6,5003.59,1450.33,5640.52,22362.6,0.6482,2.52093,1,0
DB0-m2_o2_o27_f0_nbo.sym.6_repeat,24.69313,15.16027,24.69313,0.242253,34735.9,4239.03,1220.36,5037.55,24579.1,0.7076,2.92091,1,0
DB0-m2_o2_o27_f0_pcu.sym.12_repeat,15.84068,12.01063,15.83430,0.377685,3991.06,695.153,1741.78,4611.72,2034.64,0.5098,1.3498,1,0
DB0-m2_o2_o27_f0_pcu.sym.31_repeat,12.54872,10.45728,12.54872,0.495712,4034.03,677.853,1680.34,3389.75,1459.51,0.3618,0.729859,1,0
DB0-m2_o2_o28_f0_pcu.sym.13_repeat,13.27517,9.03742,13.23249,0.37413,4846.29,886.897,1830.05,4891.49,2481.3,0.512,1.36851,1,0
DB0-m2_o2_o28_f0_pcu.sym.5_repeat,11.30187,8.88768,11.30187,0.458442,4825.75,1008.13,2089.07,4556.89,1803.87,0.3738,0.815369,1,0
DB0-m2_o2_o29_f0_nbo.sym.20_repeat,24.69348,15.25283,24.69348,0.197756,49696.4,5555.45,1117.88,5652.81,36646.1,0.7374,3.72883,1,0
DB0-m2_o2_o29_f0_pcu.sym.27_repeat,12.47501,9.37048,12.47501,0.398607,5683.45,1078.6,1897.78,4761.04,2623.48,0.4616,1.15803,1,0
DB0-m2_o2_o29_f0_pcu.sym.49_repeat,12.50374,10.25604,12.18969,0.359714,5688.06,1171.89,2060.26,5727.5,2689.31,0.4728,1.31438,1,0
DB0-m2_o2_o4_f0_pcu.sym.1_repeat,11.51195,7.66659,11.51195,0.526833,2249.37,472.424,2100.26,3986.57,794.026,0.353,0.670042,1,0
DB0-m2_o2_o6_f0_pcu.sym.3_repeat,14.65116,11.80642,14.64586,0.433435,3346.23,618.964,1849.74,4267.63,1591.47,0.4756,1.09728,1,0
DB0-m2_o2_o7_f0_nbo.sym.12_repeat,24.65574,15.63428,24.65574,0.223244,31636.1,3764.47,1189.93,5330.17,22423.6,0.7088,3.175,1,0
DB0-m2_o2_o7_f0_nbo.sym.5_repeat,24.73933,15.79444,24.73933,0.223569,31880.9,3810.45,1195.21,5346.06,22858.6,0.717,3.20706,1,0
DB0-m2_o2_o7_f0_pcu.sym.2_repeat,12.63352,8.26741,12.62960,0.408604,3657.32,687.938,1880.99,4603.45,1598.25,0.437,1.0695,1,0
DB0-m2_o2_o9_f0_pcu.sym.33_repeat,7.42613,4.71530,7.42613,0.82423,2272.65,372.382,1638.54,1987.96,228.628,0.1006,0.122053,1,0
DB0-m2_o35_o35_f0_pts.sym.24_repeat,10.65388,8.86457,10.63282,0.505498,7650.55,1585.05,2071.81,4098.56,2151.34,0.2812,0.556283,1,0
DB0-m2_o36_atn_repeat,11.57369,10.07120,11.50426,0.707613,5815.35,1112.46,1912.98,2703.42,1514.32,0.2604,0.367998,1,0
DB0-m2_o38_o39_f0_fof.sym.15_repeat,9.46838,4.52305,9.46837,0.998846,7708.14,1091.45,1415.97,1417.61,892.602,0.1158,0.115934,1,4
DB0-m2_o39_o41_f0_fof.sym.27_repeat,8.60510,5.05882,8.60509,0.946133,7738.42,1283.02,1657.99,1752.39,982.78,0.127,0.134231,1,0
DB0-m2_o3_o11_f0_nbo.sym.15_repeat,16.90598,12.74402,16.90598,0.279935,32265.4,4971.14,1540.71,5503.79,18707.5,0.5798,2.07119,1,0
DB0-m2_o3_o11_f0_nbo.sym.40_repeat,18.33561,14.20043,18.33560,0.22095,32449.5,4322.26,1332,6028.49,21968.3,0.677,3.06404,1,0
DB0-m2_o3_o11_f0_pcu.sym.74_repeat,11.91990,10.61950,11.91990,0.427847,3826.8,775.97,2027.73,4739.37,1570.52,0.4104,0.959221,1,0
DB0-m2_o3_o14_f0_nbo.sym.112_repeat,18.82354,15.30249,18.82354,0.233229,31995.9,4193.52,1310.64,5619.55,21507.7,0.6722,2.88215,1,0
DB0-m2_o3_o14_f0_nbo.sym.34_repeat,19.06073,16.00791,19.05914,0.223618,32122.3,4076.52,1269.06,5675.13,22138.7,0.6892,3.08204,1,0
DB0-m2_o3_o14_f0_nbo.sym.6_repeat,18.62930,14.84048,18.62930,0.247538,31865.8,4372.05,1372.02,5542.65,20782.9,0.6522,2.63474,1,0
DB0-m2_o3_o14_f0_pcu.sym.35_repeat,14.77360,12.70902,14.77360,0.432281,3756.39,675.394,1797.99,4159.3,1686.62,0.449,1.03868,1,0
DB0-m2_o3_o14_f0_pcu.sym.84_repeat,11.84183,11.00048,11.84183,0.496163,3755.69,695.873,1852.85,3734.36,1297.97,0.3456,0.696546,1,0
DB0-m2_o3_o15_f0_nbo.sym.2_repeat,18.40766,16.31464,18.40766,0.236729,32087.3,4085.45,1273.23,5378.41,21537,0.6712,2.83531,1,0
DB0-m2_o3_o15_f0_pcu.sym.23_repeat,11.07412,8.40970,11.07412,0.562849,3765.16,778.906,2068.72,3675.45,945.808,0.2512,0.446301,1,0
DB0-m2_o3_o16_f0_pcu.sym.84_repeat,12.01995,9.42602,12.01995,0.426911,4515.94,913.82,2023.54,4739.96,1756.7,0.389,0.911197,1,0
DB0-m2_o3_o18_f0_pcu.sym.55_repeat,14.52626,12.65584,14.52626,0.342361,5219.48,909.702,1742.9,5090.82,2691.17,0.5156,1.50601,1,0
DB0-m2_o3_o18_f0_pcu.sym.83_repeat,11.40870,9.16159,11.40870,0.484354,5205.81,1065.87,2047.47,4227.21,1907.41,0.3664,0.756471,1,0
DB0-m2_o3_o19_f0_pcu.sym.31_repeat,9.53368,6.47272,9.16910,0.501944,4089.78,916.301,2240.47,4463.58,1100.97,0.2692,0.536315,1,0
DB0-m2_o3_o21_f0_pcu.sym.87_repeat,12.02264,8.98808,12.02264,0.439767,4886.86,1004.87,2056.27,4675.82,1865.8,0.3818,0.868187,1,0
DB0-m2_o3_o22_f0_nbo.sym.11_repeat,18.48624,15.17464,18.12282,0.256342,31804.9,4154.24,1306.16,5095.41,20953.1,0.6588,2.57001,1,0
DB0-m2_o3_o22_f0_nbo.sym.35_repeat,19.08655,15.96292,19.08655,0.223575,31594.6,3911.04,1237.88,5536.78,21509.6,0.6808,3.04507,1,0
DB0-m2_o3_o22_f0_pcu.sym.63_repeat,14.73645,12.73061,14.73645,0.616077,3707.38,688.538,1857.21,3014.57,1588.98,0.4286,0.695692,1,0
DB0-m2_o3_o25_f0_nbo.sym.123_repeat,26.34022,17.93189,26.34022,0.166305,47033.8,5035.96,1070.71,6438.26,35736.3,0.7598,4.56873,1,0
DB0-m2_o3_o26_f0_pcu.sym.103_repeat,16.03375,12.01931,16.03375,0.292502,5995.2,1046.92,1746.26,5970.1,3315.34,0.553,1.89059,1,0
DB0-m2_o3_o26_f0_pcu.sym.26_repeat,19.27098,12.65980,19.27098,0.268316,6015.28,936.282,1556.51,5801.02,3665.71,0.6094,2.2712,1,0
DB0-m2_o3_o29_f0_nbo.sym.52_repeat,32.54517,21.23165,32.54517,0.162194,81731.5,6572.57,804.166,4958.05,65548.6,0.802,4.9447,1,0
DB0-m2_o3_o29_f0_pcu_repeat,19.93624,14.72326,19.11225,0.216204,20034.2,2628.68,1312.1,6068.78,13627.3,0.6802,3.1461,1,0
DB0-m2_o3_o3_f0_pcu.sym.18_repeat,20.09454,14.55645,20.09454,0.322592,13461.6,1947.41,1446.64,4484.43,8402.71,0.6242,1.93495,1,0
DB0-m2_o3_o3_f0_pcu.sym.2_repeat,19.82306,15.10896,19.82189,0.272527,13456.2,1968.37,1462.79,5367.51,8186.78,0.6084,2.23244,1,0
DB0-m2_o3_o6_f0_pcu.sym.8_repeat,15.80964,11.38024,15.80964,0.338235,5538.12,1030.41,1860.58,5500.86,2756.88,0.4978,1.47176,1,0
DB0-m2_o3_o7_f0_nbo.sym.32_repeat,29.22498,17.12796,29.22498,0.184157,52226.3,5795.42,1109.67,6025.7,38135.7,0.7302,3.9651,1,0
DB0-m2_o3_o7_f0_pcu.sym.49_repeat,15.23213,11.95606,15.23213,0.313546,6166.43,1052.48,1706.8,5443.52,3347.14,0.5428,1.73116,1,0
DB0-m2_o3_o9_f0_pcu.sym.88_repeat,12.66467,10.06797,12.66467,0.532721,3803.5,697.668,1834.28,3443.22,1256.68,0.3304,0.620212,1,0
DB0-m2_o41_o41_f0_fof.sym.28_repeat,10.21627,3.77357,10.21627,1.05391,3892.99,0,0,0,0,0,0,0,2
DB0-m2_o4_o17_f0_nbo.sym.2_repeat,16.08301,8.55906,15.93296,0.444675,13881.6,2671.3,1924.34,4327.52,6193.99,0.4462,1.00343,1,0
DB0-m2_o4_o17_f0_nbo.sym.8_repeat,16.15270,9.59039,16.13842,0.421302,14089.1,2458.48,1744.96,4141.82,6988.18,0.496,1.1773,1,0
DB0-m2_o4_o20_f0_nbo.sym.43_repeat,15.60986,10.84492,15.60986,0.380862,26965.8,4824.81,1789.24,4697.85,14232.5,0.5278,1.3858,1,0
DB0-m2_o4_o22_f0_nbo.sym.18_repeat,14.83558,9.45656,14.83558,0.519235,5066.85,968.292,1911.03,3680.48,2030.79,0.4008,0.771905,1,0
DB0-m2_o4_o22_f0_nbo.sym.32_repeat,15.82306,10.69941,15.82306,0.516782,5055.2,924.331,1828.48,3538.2,2087.8,0.413,0.799177,1,0
DB0-m2_o4_o24_f0_nbo.sym.55_repeat,15.75585,8.38952,15.75585,0.517691,5068.75,986.197,1945.64,3758.31,2087.31,0.4118,0.795456,1,0
DB0-m2_o4_o28_f0_nbo.sym.57_repeat,16.15395,9.43490,15.37015,0.391365,21852.9,4509.67,2063.65,5272.95,9916.86,0.4538,1.15953,1,0
DB0-m2_o4_o29_f0_nbo.sym.14_repeat,15.99800,9.36365,15.78392,0.33075,25533.5,4323.87,1693.41,5119.9,14681.8,0.575,1.73847,1,0
DB0-m2_o4_o4_f0_nbo.sym.25_repeat,15.42087,8.83448,15.42087,0.55452,10194.1,1973.15,1935.59,3490.56,4120.44,0.4042,0.728919,1,0
DB0-m2_o4_o4_f0_nbo.sym.65_repeat,15.11860,8.22692,15.11860,0.542545,10150.3,2054.46,2024.04,3730.64,3954.55,0.3896,0.718097,1,0
DB0-m2_o4_o6_f0_nbo.sym.36_repeat,12.54837,9.32780,12.54837,0.47098,15109.2,2973.71,1968.14,4178.83,6152.46,0.4072,0.864581,1,0
DB0-m2_o4_o6_f0_nbo.sym.42_repeat,16.50864,11.11090,16.50863,0.366723,14980.9,2574.85,1718.76,4686.81,8107.65,0.5412,1.47577,1,0
DB0-m2_o4_o6_f0_nbo.sym.56_repeat,13.37485,10.44095,13.37485,0.441513,15107.2,2815.3,1863.55,4220.84,6644.13,0.4398,0.996121,1,0
DB0-m2_o4_o7_f0_nbo.sym.114_repeat,13.33808,11.78962,13.33808,0.37797,16619.4,2944.6,1771.78,4687.62,8479.24,0.5102,1.34984,1,0
DB0-m2_o58_o21_tfo_repeat,22.13169,16.71389,21.83770,0.214882,10564.6,1396.25,1321.63,6150.48,7380.45,0.6986,3.25108,1,0
DB0-m2_o58_o22_tfo_repeat,14.71446,10.42176,14.49754,0.39226,6076.08,1188.87,1956.64,4988.13,2928.67,0.482,1.22878,1,0
DB0-m2_o5_o11_f0_nbo.sym.17_repeat,12.77262,8.79544,12.77262,0.517709,7478.12,1627.65,2176.55,4204.2,3224.56,0.4312,0.832901,1,0
DB0-m2_o5_o14_f0_nbo.sym.75_repeat,12.42162,6.48563,12.42162,0.682093,7293.67,1589.7,2179.56,3195.4,2083.07,0.2856,0.418711,1,0
DB0-m2_o5_o24_f0_nbo.sym.114_repeat,12.49223,6.44971,12.42467,0.654231,7278.53,1678.27,2305.78,3524.41,2281.09,0.3134,0.479036,1,0
DB0-m2_o5_o24_f0_nbo.sym.124_repeat,8.52952,5.38464,8.52685,0.72059,7236.99,1624.74,2245.04,3115.57,1334.5,0.1844,0.255902,1,0
DB0-m2_o5_o24_f0_nbo.sym.94_repeat,9.57220,5.40428,9.55937,0.757226,7245.05,1563.88,2158.55,2850.6,1480.89,0.2044,0.269933,1,0
DB0-m2_o5_o25_f0_nbo.sym.53_repeat,11.65415,4.30108,11.65267,0.740763,10810.5,1815.88,1679.75,2267.59,2075.61,0.192,0.259192,2,2
DB0-m2_o6_bbj_repeat,25.47473,22.36418,24.93324,0.149598,36724.1,3391.28,923.447,6172.86,28578.7,0.7782,5.20194,1,0
DB0-m2_o6_brl_repeat,26.77853,22.05379,23.35122,0.189167,43563.5,5141.85,1180.31,6239.53,31609.6,0.7256,3.83576,1,0
DB0-m2_o6_npo_repeat,37.92876,35.54348,37.90759,0.139672,39334,3204.48,814.684,5832.85,31837,0.8094,5.79502,1,0
DB0-m2_o6_o10_f0_pcu.sym.125_repeat,10.83221,8.45339,10.83159,0.550249,2093.32,428.407,2046.55,3719.31,591.572,0.2826,0.513586,1,0
DB0-m2_o6_o10_f0_pcu.sym.128_repeat,6.22048,4.12748,6.22048,0.65848,2052.12,354.932,1729.58,2626.63,113.688,0.0554,0.0841331,1,0
DB0-m2_o6_o10_f0_pcu.sym.40_repeat,8.12686,6.48281,8.08623,0.668496,2070.82,408.856,1974.37,2953.46,365.706,0.1766,0.264175,1,0
DB0-m2_o6_o11_f0_nbo.sym.56_repeat,16.37218,11.72709,16.37218,0.274244,22364,3818.26,1707.32,6225.55,12854.8,0.5748,2.09594,1,0
DB0-m2_o6_o11_f0_pcu.sym.16_repeat,11.30587,8.47443,11.30587,0.425134,2591.92,567.291,2188.69,5148.23,1030.55,0.3976,0.935235,1,0
DB0-m2_o6_o14_f0_nbo.sym.12_repeat,16.72329,13.57255,16.72329,0.302917,22039.7,3334.15,1512.8,4994.1,13347.2,0.6056,1.99923,1,0
DB0-m2_o6_o14_f0_nbo.sym.60_repeat,17.92124,13.66432,17.91467,0.273725,21769.6,3159.2,1451.2,5301.66,13997.8,0.643,2.34907,1,0
DB0-m2_o6_o14_f0_pcu.sym.103_repeat,10.60520,8.46407,10.60520,0.510269,2543.52,560.522,2203.72,4318.75,837.328,0.3292,0.64515,1,0
DB0-m2_o6_o15_f0_pcu.sym.38_repeat,8.43658,7.32453,8.43658,0.632714,2529.37,489.878,1936.75,3061.02,577.709,0.2284,0.360984,1,1
DB0-m2_o6_o16_f0_pcu.sym.136_repeat,12.64477,9.82030,12.64477,0.420864,3056.41,636.079,2081.13,4944.91,1305.09,0.427,1.01458,1,0
DB0-m2_o6_o16_f0_pcu.sym.85_repeat,9.61123,7.79135,9.46257,0.589569,3041.4,590.954,1943.03,3295.69,750.617,0.2468,0.418611,1,0
DB0-m2_o6_o17_f0_pcu.sym.41_repeat,10.92436,7.75775,10.92436,0.476412,3512.93,721.206,2053.01,4309.31,1241.47,0.3534,0.741795,1,0
DB0-m2_o6_o17_f0_pcu.sym.49_repeat,11.71169,9.53602,11.58031,0.577413,3508.31,616.77,1758.03,3044.66,900.935,0.2568,0.444742,1,0
DB0-m2_o6_o17_f0_pcu.sym.5_repeat,13.68226,9.92269,13.68226,0.370738,3510.19,707.171,2014.62,5434.09,1662.42,0.4736,1.27745,1,0
DB0-m2_o6_o18_f0_pcu.sym.66_repeat,11.27492,8.91214,11.26866,0.475597,3539.76,784.661,2216.71,4660.9,1183.7,0.3344,0.703117,1,0
DB0-m2_o6_o20_f0_nbo.sym.163_repeat,21.65782,12.64924,21.65782,0.287474,15501.7,2267.88,1462.99,5089.12,8997.16,0.5804,2.01897,1,0
DB0-m2_o6_o20_f0_nbo.sym.172_repeat,24.59605,16.83305,24.59605,0.188961,15583.5,1974.11,1266.8,6704.04,11188.9,0.718,3.79973,1,0
DB0-m2_o6_o20_f0_nbo.sym.79_repeat,24.77927,15.05689,24.77927,0.214611,15553.4,1993.5,1281.72,5972.29,11014.9,0.7082,3.29993,1,0
