Folder Name,H2S_uptake capacity  [mol/kg]
DB0-m3_o96_o14_f0_fsc.sym.22_repeat,18.89326
DB0-m3_o1520_o14_f0_fsc.sym.3_repeat,10.73066
DB0-m2_o4_o25_f0_nbo.sym.112_repeat,54.56281
DB6-cuf_2757_repeat,39.21371
DB0-m29_o81_o510_f0_pts.sym.14_repeat,30.2095
DB0-m3_o4_o6_f0_nbo.sym.91_repeat,62.53989
DB0-m3_o6_o28_f0_pcu.sym.30_repeat,54.26132
DB0-m3_o96_o11_f0_fsc.sym.17_repeat,23.62316
DB5-hypotheticalMOF_27298_0_0_2_9_9_7_repeat,17.42712
DB5-hypotheticalMOF_5012282_2_1_0_20_11_5_repeat,15.13643
DB0-m2_o6_o29_f0_pcu.sym.86_repeat,48.75885
DB0-m3_o7_o12_f0_pcu.sym.40_repeat,42.73091
DB0-m29_o82_o109_f0_pts.sym.76_repeat,29.4716
DB0-m29_o88_o470_f0_pts.sym.17_repeat,31.02113
DB0-m18_o28_o108_f0_fsc_repeat,22.71173
DB0-m2_o16_o19_f0_pcu.sym.15_repeat,23.70637
DB0-m3_o24_o149_f0_fsc.sym.16_repeat,10.03459
DB5-hypotheticalMOF_5060467_1_0_2_12_13_13_repeat,29.66063
DB0-m3_o11_o18_f0_pcu.sym.31_repeat,15.24957
DB6-cuf_10546_repeat,23.35324
DB6-cuf_5402_repeat,35.85776
DB1-Zn2O8-AZO_A-BDC_A_No779_repeat,24.91667
DB0-m9_o8_o21_f0_sra.sym.51_repeat,33.31404
DB0-m2_o11_o20_f0_nbo.sym.53_repeat,68.50428
DB0-m29_o96_o54_f0_pts.sym.21_repeat,39.46416
DB1-Zn2O8-AZO_A-irmof7_A_No247_repeat,24.39563
DB6-cuf_7943_repeat,31.7339
DB0-m2_o5_o23_f0_nbo.sym.94_repeat,46.02953
DB0-m3_o15_o25_f0_pcu.sym.24_repeat,13.8257
DB0-m29_o81_o1490_f0_pts.sym.67_repeat,28.67132
DB5-hypotheticalMOF_5001654_3_2_0_12_11_0_repeat,10.14238
DB6-cuf_4789_repeat,42.09204
DB0-m9_o11_o12_f0_sra.sym.5_repeat,11.94357
DB0-m2_o1_o23_f0_nbo.sym.159_repeat,46.11941
DB0-m3_o6_o15_f0_pcu.sym.47_repeat,37.38628
DB6-cuf_6605_repeat,18.86331
DB0-m9_o6_o23_f0_sra.sym.42_repeat,26.55399
DB0-m2_o6_o10_f0_pcu.sym.57_repeat,18.69586
DB0-m3_o9_o19_f0_nbo.sym.15_repeat,30.59024
DB0-m29_o80_o420_f0_pts.sym.63_repeat,25.52034
DB0-m3_o2_o22_f0_nbo.sym.113_repeat,54.78653
DB0-m29_o90_o99_f0_pts.sym.38_repeat,33.79326
DB0-m9_o2_o2_f0_sra.sym.47_repeat,8.025856
DB7-ddmof_2557_repeat,47.65092
DB0-m3_o17_o92_f0_fsc_repeat,35.12619
DB0-m3_o148_o159_f0_fsc.sym.35_repeat,13.5072
DB1-Zn2O8N2-AZO_A-irmof14_A_No258_repeat,36.53602
DB0-m2_o8_o29_f0_pcu.sym.66_repeat,48.88672
DB0-m29_o83_o51_f0_pts.sym.28_repeat,24.10844
DB0-m3_o11_o25_f0_pcu.sym.148_repeat,28.03216
DB7-ddmof_17670_repeat,52.90181
DB0-m3_o44_o6_f0_fsc.sym.37_repeat,21.99671
DB0-m3_o500_o156_f0_fsc.sym.71_repeat,9.501232
DB0-m2_o7_o24_f0_nbo.sym.11_repeat,49.73142
DB0-m3_o480_o156_f0_fsc.sym.19_repeat,14.17846
DB6-cuf_5379_repeat,21.13817
DB0-m2_o11_o19_f0_nbo.sym.85_repeat,48.29767
DB0-m29_o99_o51_f0_pts.sym.38_repeat,27.40135
DB0-m3_o160_o115_f0_fsc.sym.9_repeat,36.06594
DB0-m3_o16_o48_f0_fsc.sym.47_repeat,9.741347
DB0-m2_o16_o20_f0_pcu.sym.46_repeat,21.1036
DB0-m29_o82_o1500_f0_pts.sym.49_repeat,30.69296
DB0-m3_o155_o45_f0_fsc.sym.43_repeat,17.43406
DB0-m3_o20_o26_f0_pcu.sym.49_repeat,46.0477
DB0-m2_o22_o28_f0_nbo.sym.90_repeat,59.86229
DB0-m2_o26_o26_f0_pcu.sym.38_repeat,47.80285
DB0-m2_o7_o10_f0_pcu.sym.52_repeat,19.38577
DB5-hypotheticalMOF_6003252_0_0_3_19_26_4_repeat,33.01864
DB0-m29_o88_o90_f0_pts.sym.110_repeat,29.53395
DB0-m29_o82_o1500_f0_pts.sym.27_repeat,24.86476
DB1-Cu2N8-irmof16_B-irmof20_B_No191_repeat,18.72393
DB7-ddmof_4122_repeat,33.95159
DB6-pMOF_423_repeat,38.89597
DB6-cuf_2530_repeat,37.43712
DB5-hypotheticalMOF_5048482_0_0_1_19_8_14_repeat,12.85548
DB0-m29_o90_o85_f0_pts.sym.67_repeat,25.46889
DB13-nbo-Syn020345_repeat,26.60132
DB0-m3_o420_o158_f0_fsc.sym.1_repeat,15.70867
DB0-m3_o147_o156_f0_fsc.sym.12_repeat,12.90234
DB6-cuf_4976_repeat,31.68764
DB6-cuf_10781_repeat,27.82898
DB0-m29_o93_o86_f0_pts.sym.65_repeat,20.42059
DB6-pMOF_37_repeat,30.28573
DB0-m3_o15_o21_f0_pcu.sym.3_repeat,14.66022
DB0-m2_o5_o14_f0_nbo.sym.86_repeat,32.07344
DB15-pcu_N123_E11_opt_repeat,42.6217
DB0-m3_o155_o147_f0_fsc.sym.4_repeat,14.60139
DB0-m3_o7_o23_f0_nbo.sym.16_repeat,47.67815
DB0-m29_o84_o44_f0_pts.sym.107_repeat,18.75387
DB0-m2_o2_o17_f0_pcu.sym.66_repeat,31.0217
DB0-m3_o3_o7_f0_pcu.sym.83_repeat,39.65654
DB0-m29_o90_o55_f0_pts.sym.22_repeat,28.14745
DB0-m3_o12_o28_f0_pcu.sym.43_repeat,36.18169
DB0-m2_o1_o21_f0_pcu.sym.89_repeat,18.51414
DB0-m3_o1_o8_f0_pcu.sym.78_repeat,9.763938
DB0-m3_o38_o41_f0_fof.sym.67_repeat,25.83617
DB0-m3_o88_o6_f0_fsc.sym.14_repeat,21.18975
DB1-Cu2O8N2-AZO_A-irmof14_A_No185_repeat,40.17944
DB0-m3_o96_o158_f0_fsc.sym.29_repeat,17.71581
DB0-m29_o81_o147_f0_pts.sym.82_repeat,17.86708
DB0-m29_o88_o113_f0_pts.sym.57_repeat,21.97528
DB0-m9_o6_o25_f0_sra.sym.105_repeat,33.58217
DB0-m3_o1480_o155_f0_fsc.sym.40_repeat,14.74209
DB0-m2_o30_o24_tfo_repeat,15.3211
DB1-Zn2O8N2-ADC_A-irmof8_A_No238_repeat,30.58671
DB1-Cu2O8N2-irmof10_A-irmof6_A_No29_repeat,27.18272
DB0-m9_o3_o21_f0_sra_repeat,37.76491
DB0-m29_o80_o148_f0_pts.sym.13_repeat,21.20326
DB0-m3_o470_o14_f0_fsc.sym.4_repeat,6.736057
DB0-m3_o14_o22_f0_nbo.sym.77_repeat,36.84469
DB0-m2_o8_o19_f0_pcu.sym.44_repeat,33.94678
DB5-hypotheticalMOF_5000952_3_2_0_12_21_8_repeat,14.79588
DB0-m3_o15_o23_f0_nbo.sym.111_repeat,46.65797
DB5-hypotheticalMOF_5061527_1_0_2_18_21_10_repeat,48.62989
DB5-hypotheticalMOF_5017453_1_0_0_19_1_2_repeat,33.01398
DB5-hypotheticalMOF_5041481_0_0_1_8_21_5_repeat,41.77605
DB0-m3_o14_o26_f0_pcu.sym.18_repeat,22.11325
DB0-m3_o42_o23_f0_fsc.sym.17_repeat,12.60747
DB13-nbo-Syn022051_repeat,22.11979
DB5-hypotheticalMOF_5015799_2_2_0_3_15_0_repeat,6.117574
DB0-m3_o85_o23_f0_fsc.sym.62_repeat,15.58742
DB0-m2_o18_o25_f0_pcu.sym.52_repeat,25.75686
DB0-m3_o1_o153_f0_fsc.sym.1_repeat,15.52356
DB0-m3_o27_o27_f0_pcu.sym.66_repeat,37.46991
DB0-m9_o1_o4_f0_sra.sym.50_repeat,12.3146
DB0-m3_o16_o146_f0_fsc.sym.49_repeat,15.42415
DB0-m29_o89_o148_f0_pts.sym.1_repeat,21.50739
DB0-m3_o44_o159_f0_fsc.sym.55_repeat,15.91815
DB0-m5_o2_o17_f0_bcu.sym.56_repeat,20.78492
DB0-m2_o13_o17_f0_pcu.sym.99_repeat,20.80417
DB0-m3_o22_o26_f0_pcu.sym.47_repeat,17.92631
DB0-m9_o13_o25_f0_sra.sym.89_repeat,12.82438
DB0-m3_o7_o8_f0_pcu.sym.120_repeat,42.37681
DB0-m3_o13_o21_f0_pcu.sym.97_repeat,26.97629
DB0-m3_o6_o13_f0_pcu.sym.55_repeat,31.69197
DB0-m3_o1530_o23_f0_fsc.sym.95_repeat,20.4275
DB0-m3_o1470_o158_f0_fsc.sym.27_repeat,8.993818
DB0-m29_o88_o470_f0_pts.sym.36_repeat,24.62869
DB0-m2_o6_o27_f0_pcu.sym.39_repeat,55.97473
DB6-cuf_9958_repeat,26.94744
DB0-m3_o8_o8_f0_pcu.sym.11_repeat,52.93245
DB0-m3_o8_o27_f0_pcu.sym.49_repeat,41.3777
DB0-m3_o15_o18_f0_pcu.sym.17_repeat,11.38668
DB0-m29_o90_o51_f0_pts.sym.30_repeat,18.23914
DB0-m29_o91_o86_f0_pts.sym.59_repeat,21.26643
DB13-lvt-Syn033587_repeat,36.94035
DB12-c5nj02634b_c5nj02634b2_clean_repeat,14.74568
DB0-m3_o11_o17_f0_pcu.sym.28_repeat,29.46876
DB0-m3_o153_o156_f0_fsc.sym.45_repeat,15.99493
DB1-Cu2N8-irmof12_B-irmof7_B_No9_repeat,17.23616
DB5-hypotheticalMOF_7099_1_0_0_11_2_6_repeat,27.92713
DB0-m3_o1_o11_f0_nbo.sym.21_repeat,45.72174
DB0-m2_o9_o20_f0_nbo.sym.80_repeat,29.26466
DB0-m3_o13_o27_f0_pcu.sym.102_repeat,29.42798
DB0-m2_o14_bto-e_repeat,57.90766
DB0-m3_o13_o149_f0_fsc.sym.35_repeat,9.971309
DB0-m3_o43_o23_f0_fsc.sym.66_repeat,13.67158
DB5-hypotheticalMOF_5069846_1_1_2_3_25_8_repeat,10.16844
DB0-m2_o2_o28_f0_pcu.sym.49_repeat,27.20281
DB1-Cu2O8-ADC_A-BDC_A_No181_repeat,36.94904
DB0-m3_o49_o159_f0_fsc.sym.4_repeat,15.92801
DB0-m2_o17_o29_f0_pcu.sym.85_repeat,44.02527
DB0-m2_o2_o24_f0_nbo.sym.78_repeat,52.92188
DB0-m3_o24_o450_f0_fsc.sym.15_repeat,12.36102
DB0-m2_o7_o28_f0_pcu.sym.79_repeat,33.76696
DB0-m3_o2_o10_f0_pcu.sym.2_repeat,26.81154
DB0-m29_o99_o143_f0_pts.sym.10_repeat,39.21024
DB13-nbo-Syn008048_repeat,42.42563
DB0-m2_o7_o27_f0_pcu.sym.45_repeat,43.77638
DB0-m3_o146_o20_f0_fsc.sym.34_repeat,30.59791
DB0-m3_o2_o14_f0_nbo.sym.99_repeat,71.37898
DB0-m3_o12_o23_f0_pcu.sym.35_repeat,23.61727
DB1-Zn4O13-DPAC_A-irmof7_A_No140_repeat,31.20866
DB0-m3_o20_o22_f0_nbo.sym.13_repeat,72.25555
DB0-m29_o82_o510_f0_pts.sym.33_repeat,26.14012
DB13-acs-Syn037994_repeat,25.75064
DB0-m3_o10_o11_f0_pcu.sym.74_repeat,14.71254
DB0-m3_o2_o14_f0_nbo.sym.84_repeat,72.64871
DB0-m2_o12_o21_f0_pcu.sym.97_repeat,30.95437
DB1-MIL53Cr-ADC_B-AZO_B_No490_repeat,34.01872
DB0-m29_o81_o143_f0_pts.sym.1_repeat,34.9103
DB1-Cu2N8-DPAC_B-fum_B_No117_repeat,19.18814
DB0-m3_o2_o11_f0_nbo.sym.86_repeat,54.49398
DB0-m2_o4_o27_f0_nbo.sym.56_repeat,54.89614
DB0-m29_o88_o420_f0_pts.sym.98_repeat,26.80715
DB5-hypotheticalMOF_20478_0_0_1_1_24_6_repeat,32.11348
DB0-m3_o84_o13_f0_fsc.sym.10_repeat,10.01948
DB0-m3_o12_o29_f0_pcu.sym.91_repeat,31.0939
DB0-m3_o24_o28_f0_nbo.sym.130_repeat,41.98417
DB0-m29_o88_o450_f0_pts.sym.97_repeat,30.86438
DB0-m2_o17_o17_f0_pcu.sym.58_repeat,35.21843
DB0-m3_o105_o15_f0_fsc.sym.7_repeat,14.32815
DB5-hypotheticalMOF_5034962_1_0_1_12_11_4_repeat,25.67413
DB0-m3_o1_o25_f0_nbo.sym.127_repeat,22.81284
DB0-m9_o13_o24_f0_sra.sym.23_repeat,9.280386
DB0-m3_o112_o21_f0_fsc.sym.11_repeat,15.88117
DB0-m29_o81_o149_f0_pts.sym.76_repeat,21.60123
DB0-m2_o1_o24_f0_nbo.sym.7_repeat,36.59133
DB1-Zn4O13-BDC_A-irmof20_A_No443_repeat,40.94668
DB0-m2_o2_o19_f0_nbo.sym.52_repeat,63.72526
DB5-hypotheticalMOF_5023039_2_0_0_27_7_0_repeat,47.18295
DB0-m29_o99_o44_f0_pts.sym.150_repeat,28.65536
DB0-m3_o1_o25_f0_nbo.sym.43_repeat,57.66429
DB0-m3_o20_o510_f0_fsc.sym.28_repeat,23.97882
DB0-m2_o19_o24_f0_nbo.sym.137_repeat,57.44484
DB0-m3_o8_o8_f0_pcu.sym.62_repeat,45.22005
DB0-m2_o3_o15_f0_pcu.sym.11_repeat,38.76381
DB0-m29_o81_o148_f0_pts.sym.23_repeat,20.51361
DB0-m29_o82_o1500_f0_pts.sym.34_repeat,26.30772
DB0-m2_o8_o10_f0_pcu.sym.80_repeat,16.7229
DB0-m2_o13_o23_f0_pcu.sym.143_repeat,18.57046
DB0-m3_o23_o24_f0_pcu.sym.122_repeat,35.20692
DB0-m3_o2_o23_f0_nbo.sym.6_repeat,46.62731
DB0-m3_o51_o14_f0_fsc.sym.16_repeat,12.24794
DB1-Cu2N8-ADC_B-irmof7_B_No254_repeat,11.00554
DB0-m3_o7_o10_f0_pcu.sym.119_repeat,29.24904
DB0-m9_o3_o23_f0_sra.sym.16_repeat,22.70547
DB5-hypotheticalMOF_5000841_0_0_0_12_21_12_repeat,78.33651
DB5-hypotheticalMOF_5017865_1_1_0_19_19_6_repeat,36.47398
DB0-m3_o12_o17_f0_pcu.sym.55_repeat,17.0225
DB0-m3_o153_o22_f0_fsc.sym.53_repeat,8.166081
DB0-m3_o3_o19_f0_nbo.sym.41_repeat,49.95728
DB0-m2_o6_o10_f0_pcu.sym.63_repeat,39.22524
DB0-m29_o80_o490_f0_pts.sym.68_repeat,27.21303
DB0-m3_o96_o4_f0_fsc.sym.3_repeat,18.83258
DB0-m3_o530_o4_f0_fsc.sym.61_repeat,13.36318
DB13-acs-Syn034939_repeat,33.19022
DB0-m2_o8_o25_f0_pcu.sym.96_repeat,23.39184
DB0-m3_o1500_o13_f0_fsc.sym.25_repeat,18.69112
DB0-m3_o20_o26_f0_pcu.sym.28_repeat,50.99599
DB0-m29_o81_o87_f0_pts.sym.34_repeat,14.91782
DB1-Cu2N8-AZO_B-irmof10_B_No236_repeat,25.97239
DB0-m29_o90_o51_f0_pts.sym.86_repeat,30.74224
DB1-Zn2O8-irmof14_A-irmof7_A_No96_repeat,25.64247
DB0-m3_o24_o1500_f0_fsc.sym.77_repeat,15.96819
DB0-m3_o1_o27_f0_nbo.sym.1_repeat,76.1214
DB0-m9_o5_o11_f0_sra.sym.17_repeat,8.702662
DB13-nbo-Syn031477_repeat,39.88874
DB6-cuf_7362_repeat,30.25916
DB0-m2_o11_o11_f0_pcu.sym.46_repeat,15.81916
DB0-m2_o11_o22_f0_nbo.sym.125_repeat,23.44231
DB6-pMOF_82_repeat,44.64194
DB0-m3_o13_o17_f0_pcu.sym.96_repeat,26.57248
DB0-m29_o85_o510_f0_pts.sym.23_repeat,27.77059
DB0-m3_o12_o27_f0_pcu.sym.48_repeat,33.66143
DB0-m3_o540_o156_f0_fsc.sym.61_repeat,25.93985
DB0-m3_o13_o14_f0_pcu.sym.82_repeat,25.07335
DB0-m2_o24_o25_f0_pcu.sym.43_repeat,19.56922
DB1-Zn2O8N2-DPAC_A-irmof7_A_No207_repeat,48.18852
DB1-Cu2N8-DPAC_B-irmof20_B_No613_repeat,24.3257
DB1-Zn2O8N2-DPAC_A-irmof6_A_No804_repeat,54.36336
DB0-m3_o520_o25_f0_fsc.sym.25_repeat,22.60891
DB0-m3_o1_o2_f0_nbo.sym.79_repeat,31.29305
DB0-m2_o6_o26_f0_pcu.sym.80_repeat,21.60866
DB0-m3_o520_o1_f0_fsc.sym.43_repeat,15.46495
DB0-m29_o88_o45_f0_pts.sym.78_repeat,14.25365
DB0-m3_o4_o28_f0_nbo.sym.82_repeat,46.5109
DB0-m3_o3_o23_f0_nbo.sym.94_repeat,39.52976
DB0-m3_o150_o6_f0_fsc.sym.84_repeat,25.30291
DB0-m2_o8_o22_f0_pcu.sym.46_repeat,24.70617
DB0-m3_o6_o28_f0_pcu.sym.4_repeat,64.99308
DB0-m29_o91_o44_f0_pts.sym.69_repeat,31.20331
DB7-ddmof_2015_repeat,51.01067
DB0-m3_o3_o9_f0_pcu.sym.74_repeat,30.98036
DB0-m2_o6_o10_f0_pcu.sym.3_repeat,34.19966
DB0-m3_o6_o20_f0_nbo.sym.47_repeat,47.44625
DB0-m2_o18_o59_tfo_repeat,66.4658
DB0-m3_o2_o2_f0_pcu.sym.28_repeat,49.98705
DB5-hypotheticalMOF_1427_1_1_0_21_9_11_repeat,23.80254
DB0-m3_o146_o15_f0_fsc.sym.79_repeat,9.739536
DB12-HOJNUR_freeONLY_repeat,10.00183
DB0-m29_o81_o46_f0_pts.sym.9_repeat,24.41127
DB13-cds-Syn038328_repeat,50.53872
DB0-m9_o11_o11_f0_sra.sym.60_repeat,13.17796
DB6-cuf_6461_repeat,29.46196
DB0-m3_o13_o17_f0_pcu.sym.89_repeat,10.49736
DB6-cuf_3379_repeat,33.94788
DB1-Al2O6-irmof20_B-irmof7_B_No102_repeat,10.76425
DB13-cds-Syn035483_repeat,25.30752
DB1-Zn2O8-ADC_A-fum_A_No148_repeat,26.50372
DB5-hypotheticalMOF_5070720_1_1_2_3_18_5_repeat,15.03924
DB0-m2_o2_o7_f0_pcu.sym.16_repeat,37.55812
DB5-hypotheticalMOF_5016701_1_0_0_19_2_2_repeat,43.62305
DB0-m3_o13_o26_f0_pcu.sym.40_repeat,31.42169
DB0-m2_o7_o28_f0_pcu.sym.32_repeat,44.40571
DB0-m3_o17_o105_f0_fsc.sym.17_repeat,25.07391
DB1-Zn2O8-AZO_A-DPAC_A_No968_repeat,34.4539
DB0-m9_o5_o7_f0_sra.sym.37_repeat,8.3381
DB0-m2_o13_o14_f0_pcu.sym.14_repeat,14.03922
DB5-hypotheticalMOF_6001984_0_0_3_8_17_12_repeat,8.121378
DB0-m9_o16_o25_f0_sra.sym.29_repeat,11.35766
DB6-cuf_8700_repeat,45.17864
DB0-m9_o16_o27_f0_sra.sym.29_repeat,25.85953
DB0-m15_o26_o141_f0_fsc_repeat,22.12926
DB0-m29_o90_o51_f0_pts.sym.108_repeat,30.96553
DB0-m29_o91_o510_f0_pts.sym.39_repeat,30.36415
DB1-Zn2O8-ADC_A-irmof8_A_No5_repeat,26.26553
DB0-m29_o83_o151_f0_pts.sym.5_repeat,43.5877
DB0-m3_o2_o25_f0_pcu.sym.116_repeat,43.40201
DB0-m2_o9_o14_f0_pcu.sym.27_repeat,5.856607
DB0-m3_o20_o430_f0_fsc.sym.5_repeat,30.50256
DB0-m2_o1_o20_f0_nbo.sym.41_repeat,57.00348
DB0-m2_o4_o7_f0_nbo.sym.137_repeat,60.37709
DB0-m9_o12_o18_f0_sra.sym.16_repeat,5.030885
DB0-m3_o13_o18_f0_pcu.sym.55_repeat,25.85789
DB0-m3_o17_o430_f0_fsc.sym.19_repeat,25.13354
DB0-m9_o14_o22_f0_sra.sym.26_repeat,5.321684
DB0-m29_o81_o172_f0_pts.sym.153_repeat,42.91708
DB0-m3_o15_o21_f0_pcu.sym.41_repeat,18.44527
DB0-m3_o16_o42_f0_fsc.sym.42_repeat,10.08746
DB0-m29_o81_o51_f0_pts.sym.80_repeat,25.75071
DB0-m3_o4_o4_f0_nbo.sym.30_repeat,42.33513
DB0-m3_o14_o15_f0_nbo.sym.70_repeat,25.9842
DB0-m3_o17_o143_f0_fsc.sym.14_repeat,12.83817
DB0-m3_o16_o26_f0_pcu.sym.85_repeat,34.94169
DB0-m3_o2_o9_f0_nbo.sym.2_repeat,50.31156
DB0-m3_o12_o13_f0_pcu.sym.12_repeat,27.00089
DB0-m3_o83_o23_f0_fsc.sym.25_repeat,9.550097
DB0-m3_o153_o18_f0_fsc.sym.39_repeat,13.07975
DB0-m3_o7_o11_f0_pcu.sym.120_repeat,44.0779
DB0-m3_o4_o28_f0_pcu.sym.57_repeat,17.50639
DB1-Cu2N8-DPAC_B-irmof7_B_No1093_repeat,20.21324
DB0-m2_o11_o25_f0_pcu.sym.49_repeat,22.37037
DB0-m3_o150_o22_f0_fsc.sym.38_repeat,11.40852
DB0-m29_o90_o52_f0_pts.sym.125_repeat,24.19211
DB0-m9_o23_o27_f0_sra.sym.77_repeat,28.94876
DB0-m3_o2_o8_f0_pcu.sym.70_repeat,17.53209
DB0-m3_o6_o13_f0_pcu.sym.25_repeat,22.59003
DB7-ddmof_20443_repeat,34.87345
DB0-m29_o80_o45_f0_pts.sym.105_repeat,21.3401
DB0-m29_o83_o150_f0_pts.sym.16_repeat,37.44271
DB0-m3_o155_o1510_f0_fsc.sym.21_repeat,27.89257
DB5-hypotheticalMOF_5068626_0_0_2_20_5_7_repeat,25.29471
DB0-m3_o3_o17_f0_pcu.sym.52_repeat,40.76136
DB6-cuf_6996_repeat,26.37385
DB0-m3_o480_o155_f0_fsc.sym.44_repeat,11.84647
DB0-m2_o23_o25_f0_nbo.sym.10_repeat,30.51881
DB0-m3_o7_o10_f0_pcu.sym.20_repeat,32.82873
DB0-m3_o146_o156_f0_fsc.sym.52_repeat,23.81571
DB7-ddmof_6457_repeat,37.97029
DB0-m3_o520_o6_f0_fsc.sym.64_repeat,26.72758
DB0-m3_o3_o17_f0_pcu.sym.15_repeat,49.02758
DB1-Zn4O13-DPAC_A-irmof6_A_No541_repeat,48.20946
DB0-m2_o8_o24_f0_pcu.sym.10_repeat,30.26675
DB0-m3_o22_o26_f0_pcu.sym.16_repeat,21.74151
DB0-m3_o11_o19_f0_pcu.sym.104_repeat,24.13113
DB0-m29_o89_o115_f0_pts.sym.35_repeat,32.08369
DB1-Zn2O8N2-DPAC_A-irmof8_A_No345_repeat,47.57424
DB0-m15_o22_o101_f0_fsc_repeat,20.29144
DB7-ddmof_1393_repeat,19.21863
DB0-m9_o1_o13_f0_sra.sym.62_repeat,7.999982
DB0-m2_o6_o14_f0_pcu.sym.15_repeat,46.81335
DB0-m3_o88_o19_f0_fsc.sym.1_repeat,17.30257
DB0-m2_o7_o13_f0_pcu.sym.101_repeat,31.03198
DB0-m3_o153_o20_f0_fsc.sym.17_repeat,23.667
DB0-m29_o84_o1500_f0_pts.sym.55_repeat,24.01643
DB0-m2_o15_o23_f0_nbo.sym.2_repeat,49.60309
DB0-m2_o24_o25_f0_nbo.sym.38_repeat,42.16867
DB1-Cu2O8-ADC_A-irmof7_A_No1141_repeat,29.54508
DB0-m3_o96_o159_f0_fsc.sym.28_repeat,37.89053
DB13-acs-Syn037328_repeat,18.33523
DB0-m2_o15_o25_f0_pcu.sym.48_repeat,14.57587
DB0-m2_o6_o19_f0_nbo.sym.7_repeat,66.99867
DB0-m3_o7_o17_f0_pcu.sym.18_repeat,40.08432
DB0-m2_o22_o25_f0_nbo.sym.47_repeat,38.28986
DB0-m3_o15_o26_f0_pcu.sym.10_repeat,18.20249
DB0-m3_o14_o25_f0_nbo.sym.94_repeat,53.80009
DB0-m2_o21_o28_f0_pcu.sym.80_repeat,43.59536
DB5-hypotheticalMOF_34256_1_0_2_6_17_0_repeat,34.071
DB0-m3_o16_o46_f0_fsc.sym.7_repeat,9.741843
DB0-m29_o80_o450_f0_pts.sym.9_repeat,21.42715
DB0-m3_o52_o159_f0_fsc.sym.17_repeat,23.84642
DB0-m3_o2_o26_f0_pcu.sym.34_repeat,45.47841
DB13-cds-Syn037716_repeat,36.90862
DB0-m5_o20_o25_f0_bcu.sym.116_repeat,11.93258
DB0-m29_o91_o470_f0_pts.sym.20_repeat,26.15971
DB0-m3_o9_o18_f0_pcu.sym.27_repeat,18.57607
DB0-m2_o14_o25_f0_pcu.sym.71_repeat,17.08754
DB0-m29_o89_o45_f0_pts.sym.75_repeat,15.41046
DB7-ddmof_7201_repeat,34.04831
DB0-m3_o160_o450_f0_fsc.sym.40_repeat,17.13814
DB0-m2_o23_o23_f0_nbo.sym.167_repeat,66.93895
DB1-Cu2O8N2-BDC_A-irmof8_A_No162_repeat,11.25629
DB0-m3_o48_o13_f0_fsc.sym.46_repeat,8.071082
DB0-m3_o3_o9_f0_pcu.sym.1_repeat,31.3909
DB0-m2_o5_o17_f0_nbo.sym.18_repeat,42.53746
DB0-m29_o96_o145_f0_pts.sym.23_repeat,42.81126
DB0-m3_o1470_o159_f0_fsc.sym.40_repeat,10.84321
DB0-m29_o81_o172_f0_pts.sym.88_repeat,38.30738
DB0-m3_o14_o25_f0_pcu.sym.20_repeat,20.38758
DB0-m2_o14_o22_f0_nbo.sym.34_repeat,26.4698
DB0-m3_o8_o23_f0_pcu.sym.157_repeat,54.64853
DB0-m3_o440_o155_f0_fsc.sym.34_repeat,18.78712
DB0-m3_o17_o82_f0_fsc.sym.21_repeat,8.438661
DB0-m3_o1_o13_f0_pcu.sym.15_repeat,18.9642
DB0-m2_o26_o27_f0_pcu.sym.94_repeat,51.46312
DB13-lvt-Syn035873_repeat,26.64302
DB1-Cu2N8-ADC_B-BDC_B_No570_repeat,16.40357
DB5-hypotheticalMOF_6615_1_0_0_10_10_11_repeat,32.59856
DB0-m2_o6_o21_f0_pcu.sym.13_repeat,72.21745
DB0-m3_o2_o13_f0_pcu.sym.20_repeat,40.2881
DB0-m9_o11_o17_f0_sra.sym.23_repeat,10.86138
DB0-m3_o146_o19_f0_fsc.sym.59_repeat,14.79066
DB0-m3_o14_o23_f0_nbo.sym.116_repeat,51.16328
DB0-m3_o8_o11_f0_pcu.sym.11_repeat,44.26852
DB0-m3_o23_o23_f0_pcu.sym.51_repeat,20.28434
DB0-m3_o440_o156_f0_fsc.sym.31_repeat,20.16561
DB1-Zn2O8N2-DPAC_A-irmof14_A_No791_repeat,55.26352
DB0-m2_o27_o27_f0_pcu.sym.33_repeat,61.89138
DB0-m29_o80_o147_f0_pts.sym.39_repeat,18.21973
DB0-m18_o16_o78_f0_fsc_repeat,11.51918
DB0-m2_o23_o108_f0_fsc_repeat,20.21202
DB0-m2_o23_o80_f0_fsc_repeat,19.58442
DB0-m2_o25_o45_f0_fsc_repeat,16.86843
DB0-m3_o104_o19_f0_fsc.sym.4_repeat,7.518198
DB0-m3_o104_o21_f0_fsc.sym.23_repeat,15.52244
DB0-m3_o104_o23_f0_fsc.sym.36_repeat,9.428584
DB0-m3_o104_o23_f0_fsc.sym.3_repeat,15.98721
DB0-m3_o112_o17_f0_fsc.sym.6_repeat,9.248737
DB0-m3_o112_o23_f0_fsc.sym.29_repeat,14.47933
DB0-m3_o113_o150_f0_fsc_repeat,14.8491
DB0-m3_o113_o23_f0_fsc.sym.13_repeat,11.17668
DB0-m3_o114_o23_f0_fsc.sym.32_repeat,11.90058
DB0-m3_o13_o1470_f0_fsc.sym.56_repeat,10.86669
